[Year],[M],[D],[H],[M],[S],[alpha],[dec]
[1958],[6],[17],[0],[0],[0.00],[14.0747231515],[-10.710926182]
[1958],[6],[18],[0],[0],[0.00],[14.0738201434],[-10.706971319]
[1958],[6],[19],[0],[0],[0.00],[14.0729468196],[-10.703184998]
[1958],[6],[20],[0],[0],[0.00],[14.0721035146],[-10.699568741]
[1958],[6],[21],[0],[0],[0.00],[14.0712905423],[-10.696123970]
[1958],[6],[22],[0],[0],[0.00],[14.0705081948],[-10.692852005]
[1958],[6],[23],[0],[0],[0.00],[14.0697567416],[-10.689754059]
[1958],[6],[24],[0],[0],[0.00],[14.0690364294],[-10.686831241]
[1958],[6],[25],[0],[0],[0.00],[14.0683474837],[-10.684084561]
[1958],[6],[26],[0],[0],[0.00],[14.0676901108],[-10.681514943]
[1958],[6],[27],[0],[0],[0.00],[14.0670645010],[-10.679123233]
[1958],[6],[28],[0],[0],[0.00],[14.0664708330],[-10.676910222]
[1958],[6],[29],[0],[0],[0.00],[14.0659092774],[-10.674876659]
[1958],[6],[30],[0],[0],[0.00],[14.0653800015],[-10.673023263]
[1958],[7],[1],[0],[0],[0.00],[14.0648831718],[-10.671350741]
[1958],[7],[2],[0],[0],[0.00],[14.0644189572],[-10.669859790]
[1958],[7],[3],[0],[0],[0.00],[14.0639875292],[-10.668551101]
[1958],[7],[4],[0],[0],[0.00],[14.0635890617],[-10.667425360]
[1958],[7],[5],[0],[0],[0.00],[14.0632237294],[-10.666483234]
[1958],[7],[6],[0],[0],[0.00],[14.0628917057],[-10.665725367]
[1958],[7],[7],[0],[0],[0.00],[14.0625931607],[-10.665152367]
[1958],[7],[8],[0],[0],[0.00],[14.0623282593],[-10.664764804]
[1958],[7],[9],[0],[0],[0.00],[14.0620971604],[-10.664563202]
[1958],[7],[10],[0],[0],[0.00],[14.0619000159],[-10.664548041]
[1958],[7],[11],[0],[0],[0.00],[14.0617369697],[-10.664719749]
[1958],[7],[12],[0],[0],[0.00],[14.0616081575],[-10.665078701]
[1958],[7],[13],[0],[0],[0.00],[14.0615137056],[-10.665625218]
[1958],[7],[14],[0],[0],[0.00],[14.0614537300],[-10.666359557]
[1958],[7],[15],[0],[0],[0.00],[14.0614283349],[-10.667281911]
[1958],[7],[16],[0],[0],[0.00],[14.0614376104],[-10.668392400]
[1958],[7],[17],[0],[0],[0.00],[14.0614816303],[-10.669691060]
[1958],[7],[18],[0],[0],[0.00],[14.0615604487],[-10.671177830]
[1958],[7],[19],[0],[0],[0.00],[14.0616740980],[-10.672852546]
[1958],[7],[20],[0],[0],[0.00],[14.0618225874],[-10.674714939]
[1958],[7],[21],[0],[0],[0.00],[14.0620059032],[-10.676764634]
[1958],[7],[22],[0],[0],[0.00],[14.0622240105],[-10.679001165]
[1958],[7],[23],[0],[0],[0.00],[14.0624768562],[-10.681423978]
[1958],[7],[24],[0],[0],[0.00],[14.0627643722],[-10.684032455]
[1958],[7],[25],[0],[0],[0.00],[14.0630864800],[-10.686825923]
[1958],[7],[26],[0],[0],[0.00],[14.0634430940],[-10.689803671]
[1958],[7],[27],[0],[0],[0.00],[14.0638341254],[-10.692964968]
[1958],[7],[28],[0],[0],[0.00],[14.0642594852],[-10.696309070]
[1958],[7],[29],[0],[0],[0.00],[14.0647190858],[-10.699835226]
[1958],[7],[30],[0],[0],[0.00],[14.0652128420],[-10.703542683]
[1958],[7],[31],[0],[0],[0.00],[14.0657406713],[-10.707430683]
[1958],[8],[1],[0],[0],[0.00],[14.0663024933],[-10.711498460]
[1958],[8],[2],[0],[0],[0.00],[14.0668982282],[-10.715745240]
[1958],[8],[3],[0],[0],[0.00],[14.0675277958],[-10.720170227]
[1958],[8],[4],[0],[0],[0.00],[14.0681911127],[-10.724772601]
[1958],[8],[5],[0],[0],[0.00],[14.0688880917],[-10.729551510]
[1958],[8],[6],[0],[0],[0.00],[14.0696186398],[-10.734506063]
[1958],[8],[7],[0],[0],[0.00],[14.0703826578],[-10.739635329]
[1958],[8],[8],[0],[0],[0.00],[14.0711800396],[-10.744938339]
[1958],[8],[9],[0],[0],[0.00],[14.0720106713],[-10.750414078]
[1958],[8],[10],[0],[0],[0.00],[14.0728744310],[-10.756061484]
[1958],[8],[11],[0],[0],[0.00],[14.0737711874],[-10.761879445]
[1958],[8],[12],[0],[0],[0.00],[14.0747007980],[-10.767866791]
[1958],[8],[13],[0],[0],[0.00],[14.0756631076],[-10.774022289]
[1958],[8],[14],[0],[0],[0.00],[14.0766579455],[-10.780344632]
[1958],[8],[15],[0],[0],[0.00],[14.0776851221],[-10.786832428]
[1958],[8],[16],[0],[0],[0.00],[14.0787444272],[-10.793484193]
[1958],[8],[17],[0],[0],[0.00],[14.0798356279],[-10.800298344]
[1958],[8],[18],[0],[0],[0.00],[14.0809584697],[-10.807273207]
[1958],[8],[19],[0],[0],[0.00],[14.0821126794],[-10.814407029]
[1958],[8],[20],[0],[0],[0.00],[14.0832979696],[-10.821697996]
[1958],[8],[21],[0],[0],[0.00],[14.0845140436],[-10.829144255]
[1958],[8],[22],[0],[0],[0.00],[14.0857606003],[-10.836743930]
[1958],[8],[23],[0],[0],[0.00],[14.0870373373],[-10.844495134]
[1958],[8],[24],[0],[0],[0.00],[14.0883439540],[-10.852395982]
[1958],[8],[25],[0],[0],[0.00],[14.0896801530],[-10.860444595]
[1958],[8],[26],[0],[0],[0.00],[14.0910456406],[-10.868639102]
[1958],[8],[27],[0],[0],[0.00],[14.0924401274],[-10.876977642]
[1958],[8],[28],[0],[0],[0.00],[14.0938633274],[-10.885458356]
[1958],[8],[29],[0],[0],[0.00],[14.0953149567],[-10.894079389]
[1958],[8],[30],[0],[0],[0.00],[14.0967947330],[-10.902838878]
[1958],[8],[31],[0],[0],[0.00],[14.0983023738],[-10.911734957]
[1958],[9],[1],[0],[0],[0.00],[14.0998375956],[-10.920765743]
[1958],[9],[2],[0],[0],[0.00],[14.1014001119],[-10.929929336]
[1958],[9],[3],[0],[0],[0.00],[14.1029896325],[-10.939223812]
[1958],[9],[4],[0],[0],[0.00],[14.1046058619],[-10.948647219]
[1958],[9],[5],[0],[0],[0.00],[14.1062484991],[-10.958197576]
[1958],[9],[6],[0],[0],[0.00],[14.1079172368],[-10.967872870]
[1958],[9],[7],[0],[0],[0.00],[14.1096117607],[-10.977671057]
[1958],[9],[8],[0],[0],[0.00],[14.1113317485],[-10.987590052]
[1958],[9],[9],[0],[0],[0.00],[14.1130768684],[-10.997627730]
[1958],[9],[10],[0],[0],[0.00],[14.1148467770],[-11.007781913]
[1958],[9],[11],[0],[0],[0.00],[14.1166411171],[-11.018050366]
[1958],[9],[12],[0],[0],[0.00],[14.1184595146],[-11.028430784]
[1958],[9],[13],[0],[0],[0.00],[14.1203015760],[-11.038920783]
[1958],[9],[14],[0],[0],[0.00],[14.1221668875],[-11.049517901]
[1958],[9],[15],[0],[0],[0.00],[14.1240550155],[-11.060219597]
[1958],[9],[16],[0],[0],[0.00],[14.1259655106],[-11.071023273]
[1958],[9],[17],[0],[0],[0.00],[14.1278979125],[-11.081926288]
[1958],[9],[18],[0],[0],[0.00],[14.1298517572],[-11.092925991]
[1958],[9],[19],[0],[0],[0.00],[14.1318265813],[-11.104019736]
[1958],[9],[20],[0],[0],[0.00],[14.1338219262],[-11.115204894]
[1958],[9],[21],[0],[0],[0.00],[14.1358373395],[-11.126478862]
[1958],[9],[22],[0],[0],[0.00],[14.1378723756],[-11.137839061]
[1958],[9],[23],[0],[0],[0.00],[14.1399265948],[-11.149282937]
[1958],[9],[24],[0],[0],[0.00],[14.1419995633],[-11.160807955]
[1958],[9],[25],[0],[0],[0.00],[14.1440908516],[-11.172411596]
[1958],[9],[26],[0],[0],[0.00],[14.1462000337],[-11.184091355]
[1958],[9],[27],[0],[0],[0.00],[14.1483266856],[-11.195844730]
[1958],[9],[28],[0],[0],[0.00],[14.1504703844],[-11.207669226]
[1958],[9],[29],[0],[0],[0.00],[14.1526307074],[-11.219562345]
[1958],[9],[30],[0],[0],[0.00],[14.1548072307],[-11.231521585]
[1958],[10],[1],[0],[0],[0.00],[14.1569995284],[-11.243544438]
[1958],[10],[2],[0],[0],[0.00],[14.1592071714],[-11.255628379]
[1958],[10],[3],[0],[0],[0.00],[14.1614297266],[-11.267770874]
[1958],[10],[4],[0],[0],[0.00],[14.1636667558],[-11.279969364]
[1958],[10],[5],[0],[0],[0.00],[14.1659178151],[-11.292221275]
[1958],[10],[6],[0],[0],[0.00],[14.1681824541],[-11.304524005]
[1958],[10],[7],[0],[0],[0.00],[14.1704602142],[-11.316874926]
[1958],[10],[8],[0],[0],[0.00],[14.1727506273],[-11.329271375]
[1958],[10],[9],[0],[0],[0.00],[14.1750532133],[-11.341710645]
[1958],[10],[10],[0],[0],[0.00],[14.1773674776],[-11.354189978]
[1958],[10],[11],[0],[0],[0.00],[14.1796929092],[-11.366706558]
[1958],[10],[12],[0],[0],[0.00],[14.1820289795],[-11.379257511]
[1958],[10],[13],[0],[0],[0.00],[14.1843751438],[-11.391839904]
[1958],[10],[14],[0],[0],[0.00],[14.1867308446],[-11.404450767]
[1958],[10],[15],[0],[0],[0.00],[14.1890955178],[-11.417087113]
[1958],[10],[16],[0],[0],[0.00],[14.1914685992],[-11.429745964]
[1958],[10],[17],[0],[0],[0.00],[14.1938495311],[-11.442424374]
[1958],[10],[18],[0],[0],[0.00],[14.1962377651],[-11.455119441]
[1958],[10],[19],[0],[0],[0.00],[14.1986327642],[-11.467828311]
[1958],[10],[20],[0],[0],[0.00],[14.2010340021],[-11.480548177]
[1958],[10],[21],[0],[0],[0.00],[14.2034409616],[-11.493276275]
[1958],[10],[22],[0],[0],[0.00],[14.2058531333],[-11.506009874]
[1958],[10],[23],[0],[0],[0.00],[14.2082700142],[-11.518746272]
[1958],[10],[24],[0],[0],[0.00],[14.2106911066],[-11.531482795]
[1958],[10],[25],[0],[0],[0.00],[14.2131159168],[-11.544216789]
[1958],[10],[26],[0],[0],[0.00],[14.2155439544],[-11.556945620]
[1958],[10],[27],[0],[0],[0.00],[14.2179747314],[-11.569666669]
[1958],[10],[28],[0],[0],[0.00],[14.2204077612],[-11.582377329]
[1958],[10],[29],[0],[0],[0.00],[14.2228425579],[-11.595075003]
[1958],[10],[30],[0],[0],[0.00],[14.2252786355],[-11.607757100]
[1958],[10],[31],[0],[0],[0.00],[14.2277155067],[-11.620421034]
[1958],[11],[1],[0],[0],[0.00],[14.2301526820],[-11.633064216]
[1958],[11],[2],[0],[0],[0.00],[14.2325896684],[-11.645684055]
[1958],[11],[3],[0],[0],[0.00],[14.2350259689],[-11.658277952]
[1958],[11],[4],[0],[0],[0.00],[14.2374610808],[-11.670843298]
[1958],[11],[5],[0],[0],[0.00],[14.2398944948],[-11.683377465]
[1958],[11],[6],[0],[0],[0.00],[14.2423256933],[-11.695877808]
[1958],[11],[7],[0],[0],[0.00],[14.2447541487],[-11.708341653]
[1958],[11],[8],[0],[0],[0.00],[14.2471793220],[-11.720766297]
[1958],[11],[9],[0],[0],[0.00],[14.2496006626],[-11.733149005]
[1958],[11],[10],[0],[0],[0.00],[14.2520176098],[-11.745487017]
[1958],[11],[11],[0],[0],[0.00],[14.2544295967],[-11.757777565]
[1958],[11],[12],[0],[0],[0.00],[14.2568360559],[-11.770017895]
[1958],[11],[13],[0],[0],[0.00],[14.2592364265],[-11.782205289]
[1958],[11],[14],[0],[0],[0.00],[14.2616301601],[-11.794337092]
[1958],[11],[15],[0],[0],[0.00],[14.2640167249],[-11.806410726]
[1958],[11],[16],[0],[0],[0.00],[14.2663956073],[-11.818423689]
[1958],[11],[17],[0],[0],[0.00],[14.2687663113],[-11.830373562]
[1958],[11],[18],[0],[0],[0.00],[14.2711283572],[-11.842257992]
[1958],[11],[19],[0],[0],[0.00],[14.2734812792],[-11.854074696]
[1958],[11],[20],[0],[0],[0.00],[14.2758246240],[-11.865821445]
[1958],[11],[21],[0],[0],[0.00],[14.2781579497],[-11.877496067]
[1958],[11],[22],[0],[0],[0.00],[14.2804808258],[-11.889096440]
[1958],[11],[23],[0],[0],[0.00],[14.2827928318],[-11.900620493]
[1958],[11],[24],[0],[0],[0.00],[14.2850935578],[-11.912066204]
[1958],[11],[25],[0],[0],[0.00],[14.2873826041],[-11.923431601]
[1958],[11],[26],[0],[0],[0.00],[14.2896595806],[-11.934714759]
[1958],[11],[27],[0],[0],[0.00],[14.2919241073],[-11.945913797]
[1958],[11],[28],[0],[0],[0.00],[14.2941758132],[-11.957026877]
[1958],[11],[29],[0],[0],[0.00],[14.2964143360],[-11.968052199]
[1958],[11],[30],[0],[0],[0.00],[14.2986393216],[-11.978988001]
[1958],[12],[1],[0],[0],[0.00],[14.3008504236],[-11.989832551]
[1958],[12],[2],[0],[0],[0.00],[14.3030473026],[-12.000584146]
[1958],[12],[3],[0],[0],[0.00],[14.3052296266],[-12.011241101]
[1958],[12],[4],[0],[0],[0.00],[14.3073970702],[-12.021801753]
[1958],[12],[5],[0],[0],[0.00],[14.3095493156],[-12.032264443]
[1958],[12],[6],[0],[0],[0.00],[14.3116860518],[-12.042627520]
[1958],[12],[7],[0],[0],[0.00],[14.3138069763],[-12.052889324]
[1958],[12],[8],[0],[0],[0.00],[14.3159117967],[-12.063048182]
[1958],[12],[9],[0],[0],[0.00],[14.3180002329],[-12.073102391]
[1958],[12],[10],[0],[0],[0.00],[14.3200720202],[-12.083050203]
[1958],[12],[11],[0],[0],[0.00],[14.3221269097],[-12.092889792]
[1958],[12],[12],[0],[0],[0.00],[14.3241646657],[-12.102619192]
[1958],[12],[13],[0],[0],[0.00],[14.3261850558],[-12.112236197]
[1958],[12],[14],[0],[0],[0.00],[14.3281878308],[-12.121738203]
[1958],[12],[15],[0],[0],[0.00],[14.3301726913],[-12.131121977]
[1958],[12],[16],[0],[0],[0.00],[14.3321392369],[-12.140383334]
[1958],[12],[17],[0],[0],[0.00],[14.3340868934],[-12.149516716]
[1958],[12],[18],[0],[0],[0.00],[14.3360148129],[-12.158514661]
[1958],[12],[19],[0],[0],[0.00],[14.3379217479],[-12.167367189]
[1958],[12],[20],[0],[0],[0.00],[14.3398059071],[-12.176061233]
[1958],[12],[21],[0],[0],[0.00],[14.3416648254],[-12.184580303]
[1958],[12],[22],[0],[0],[0.00],[14.3434953083],[-12.192904762]
[1958],[12],[23],[0],[0],[0.00],[14.3452935329],[-12.201013094]
[1958],[12],[24],[0],[0],[0.00],[14.3470553663],[-12.208884251]
[1958],[12],[25],[0],[0],[0.00],[14.3487768735],[-12.216500666]
[1958],[12],[26],[0],[0],[0.00],[14.3504548568],[-12.223850860]
[1958],[12],[27],[0],[0],[0.00],[14.3520872224],[-12.230930559]
[1958],[12],[28],[0],[0],[0.00],[14.3536730503],[-12.237742072]
[1958],[12],[29],[0],[0],[0.00],[14.3552124031],[-12.244292420]
[1958],[12],[30],[0],[0],[0.00],[14.3567060107],[-12.250591165]
[1958],[12],[31],[0],[0],[0.00],[14.3581549572],[-12.256648610]
[1959],[1],[1],[0],[0],[0.00],[14.3595604421],[-12.262474607]
[1959],[1],[2],[0],[0],[0.00],[14.3609236280],[-12.268077924]
[1959],[1],[3],[0],[0],[0.00],[14.3622455583],[-12.273466022]
[1959],[1],[4],[0],[0],[0.00],[14.3635271249],[-12.278645055]
[1959],[1],[5],[0],[0],[0.00],[14.3647690639],[-12.283619990]
[1959],[1],[6],[0],[0],[0.00],[14.3659719680],[-12.288394782]
[1959],[1],[7],[0],[0],[0.00],[14.3671363064],[-12.292972544]
[1959],[1],[8],[0],[0],[0.00],[14.3682624464],[-12.297355720]
[1959],[1],[9],[0],[0],[0.00],[14.3693506736],[-12.301546226]
[1959],[1],[10],[0],[0],[0.00],[14.3704012106],[-12.305545569]
[1959],[1],[11],[0],[0],[0.00],[14.3714142306],[-12.309354941]
[1959],[1],[12],[0],[0],[0.00],[14.3723898684],[-12.312975294]
[1959],[1],[13],[0],[0],[0.00],[14.3733282284],[-12.316407386]
[1959],[1],[14],[0],[0],[0.00],[14.3742293899],[-12.319651829]
[1959],[1],[15],[0],[0],[0.00],[14.3750934115],[-12.322709112]
[1959],[1],[16],[0],[0],[0.00],[14.3759203345],[-12.325579633]
[1959],[1],[17],[0],[0],[0.00],[14.3767101863],[-12.328263715]
[1959],[1],[18],[0],[0],[0.00],[14.3774629838],[-12.330761629]
[1959],[1],[19],[0],[0],[0.00],[14.3781787354],[-12.333073604]
[1959],[1],[20],[0],[0],[0.00],[14.3788574439],[-12.335199846]
[1959],[1],[21],[0],[0],[0.00],[14.3794991076],[-12.337140543]
[1959],[1],[22],[0],[0],[0.00],[14.3801037215],[-12.338895872]
[1959],[1],[23],[0],[0],[0.00],[14.3806712776],[-12.340466006]
[1959],[1],[24],[0],[0],[0.00],[14.3812017645],[-12.341851111]
[1959],[1],[25],[0],[0],[0.00],[14.3816951667],[-12.343051346]
[1959],[1],[26],[0],[0],[0.00],[14.3821514631],[-12.344066857]
[1959],[1],[27],[0],[0],[0.00],[14.3825706262],[-12.344897779]
[1959],[1],[28],[0],[0],[0.00],[14.3829526213],[-12.345544230]
[1959],[1],[29],[0],[0],[0.00],[14.3832974079],[-12.346006319]
[1959],[1],[30],[0],[0],[0.00],[14.3836049415],[-12.346284149]
[1959],[1],[31],[0],[0],[0.00],[14.3838751767],[-12.346377836]
[1959],[2],[1],[0],[0],[0.00],[14.3841080710],[-12.346287515]
[1959],[2],[2],[0],[0],[0.00],[14.3843035889],[-12.346013362]
[1959],[2],[3],[0],[0],[0.00],[14.3844617057],[-12.345555602]
[1959],[2],[4],[0],[0],[0.00],[14.3845824120],[-12.344914532]
[1959],[2],[5],[0],[0],[0.00],[14.3846657168],[-12.344090527]
[1959],[2],[6],[0],[0],[0.00],[14.3847116505],[-12.343084053]
[1959],[2],[7],[0],[0],[0.00],[14.3847202665],[-12.341895674]
[1959],[2],[8],[0],[0],[0.00],[14.3846916413],[-12.340526053]
[1959],[2],[9],[0],[0],[0.00],[14.3846258739],[-12.338975948]
[1959],[2],[10],[0],[0],[0.00],[14.3845230844],[-12.337246206]
[1959],[2],[11],[0],[0],[0.00],[14.3843834119],[-12.335337759]
[1959],[2],[12],[0],[0],[0.00],[14.3842070124],[-12.333251613]
[1959],[2],[13],[0],[0],[0.00],[14.3839940568],[-12.330988843]
[1959],[2],[14],[0],[0],[0.00],[14.3837447293],[-12.328550587]
[1959],[2],[15],[0],[0],[0.00],[14.3834592261],[-12.325938037]
[1959],[2],[16],[0],[0],[0.00],[14.3831377551],[-12.323152445]
[1959],[2],[17],[0],[0],[0.00],[14.3827805350],[-12.320195112]
[1959],[2],[18],[0],[0],[0.00],[14.3823877949],[-12.317067393]
[1959],[2],[19],[0],[0],[0.00],[14.3819597731],[-12.313770690]
[1959],[2],[20],[0],[0],[0.00],[14.3814967158],[-12.310306447]
[1959],[2],[21],[0],[0],[0.00],[14.3809988751],[-12.306676140]
[1959],[2],[22],[0],[0],[0.00],[14.3804665064],[-12.302881273]
[1959],[2],[23],[0],[0],[0.00],[14.3798998662],[-12.298923366]
[1959],[2],[24],[0],[0],[0.00],[14.3792992097],[-12.294803946]
[1959],[2],[25],[0],[0],[0.00],[14.3786647895],[-12.290524543]
[1959],[2],[26],[0],[0],[0.00],[14.3779968559],[-12.286086691]
[1959],[2],[27],[0],[0],[0.00],[14.3772956593],[-12.281491933]
[1959],[2],[28],[0],[0],[0.00],[14.3765614548],[-12.276741841]
[1959],[3],[1],[0],[0],[0.00],[14.3757945064],[-12.271838031]
[1959],[3],[2],[0],[0],[0.00],[14.3749950926],[-12.266782181]
[1959],[3],[3],[0],[0],[0.00],[14.3741635094],[-12.261576046]
[1959],[3],[4],[0],[0],[0.00],[14.3733000733],[-12.256221466]
[1959],[3],[5],[0],[0],[0.00],[14.3724051231],[-12.250720370]
[1959],[3],[6],[0],[0],[0.00],[14.3714790204],[-12.245074786]
[1959],[3],[7],[0],[0],[0.00],[14.3705221499],[-12.239286834]
[1959],[3],[8],[0],[0],[0.00],[14.3695349188],[-12.233358730]
[1959],[3],[9],[0],[0],[0.00],[14.3685177547],[-12.227292776]
[1959],[3],[10],[0],[0],[0.00],[14.3674711042],[-12.221091353]
[1959],[3],[11],[0],[0],[0.00],[14.3663954312],[-12.214756915]
[1959],[3],[12],[0],[0],[0.00],[14.3652912139],[-12.208291982]
[1959],[3],[13],[0],[0],[0.00],[14.3641589440],[-12.201699133]
[1959],[3],[14],[0],[0],[0.00],[14.3629991242],[-12.194980999]
[1959],[3],[15],[0],[0],[0.00],[14.3618122671],[-12.188140256]
[1959],[3],[16],[0],[0],[0.00],[14.3605988934],[-12.181179622]
[1959],[3],[17],[0],[0],[0.00],[14.3593595318],[-12.174101851]
[1959],[3],[18],[0],[0],[0.00],[14.3580947174],[-12.166909731]
[1959],[3],[19],[0],[0],[0.00],[14.3568049912],[-12.159606084]
[1959],[3],[20],[0],[0],[0.00],[14.3554908982],[-12.152193753]
[1959],[3],[21],[0],[0],[0.00],[14.3541529854],[-12.144675599]
[1959],[3],[22],[0],[0],[0.00],[14.3527917992],[-12.137054489]
[1959],[3],[23],[0],[0],[0.00],[14.3514078827],[-12.129333286]
[1959],[3],[24],[0],[0],[0.00],[14.3500017731],[-12.121514836]
[1959],[3],[25],[0],[0],[0.00],[14.3485740006],[-12.113601971]
[1959],[3],[26],[0],[0],[0.00],[14.3471250886],[-12.105597502]
[1959],[3],[27],[0],[0],[0.00],[14.3456555570],[-12.097504235]
[1959],[3],[28],[0],[0],[0.00],[14.3441659274],[-12.089324984]
[1959],[3],[29],[0],[0],[0.00],[14.3426567290],[-12.081062597]
[1959],[3],[30],[0],[0],[0.00],[14.3411285045],[-12.072719977]
[1959],[3],[31],[0],[0],[0.00],[14.3395818139],[-12.064300096]
[1959],[4],[1],[0],[0],[0.00],[14.3380172365],[-12.055806002]
[1959],[4],[2],[0],[0],[0.00],[14.3364353704],[-12.047240820]
[1959],[4],[3],[0],[0],[0.00],[14.3348368323],[-12.038607745]
[1959],[4],[4],[0],[0],[0.00],[14.3332222555],[-12.029910040]
[1959],[4],[5],[0],[0],[0.00],[14.3315922883],[-12.021151029]
[1959],[4],[6],[0],[0],[0.00],[14.3299475928],[-12.012334090]
[1959],[4],[7],[0],[0],[0.00],[14.3282888419],[-12.003462649]
[1959],[4],[8],[0],[0],[0.00],[14.3266167181],[-11.994540172]
[1959],[4],[9],[0],[0],[0.00],[14.3249319115],[-11.985570153]
[1959],[4],[10],[0],[0],[0.00],[14.3232351174],[-11.976556112]
[1959],[4],[11],[0],[0],[0.00],[14.3215270356],[-11.967501588]
[1959],[4],[12],[0],[0],[0.00],[14.3198083682],[-11.958410135]
[1959],[4],[13],[0],[0],[0.00],[14.3180798186],[-11.949285312]
[1959],[4],[14],[0],[0],[0.00],[14.3163420901],[-11.940130681]
[1959],[4],[15],[0],[0],[0.00],[14.3145958845],[-11.930949799]
[1959],[4],[16],[0],[0],[0.00],[14.3128419011],[-11.921746215]
[1959],[4],[17],[0],[0],[0.00],[14.3110808352],[-11.912523467]
[1959],[4],[18],[0],[0],[0.00],[14.3093133767],[-11.903285072]
[1959],[4],[19],[0],[0],[0.00],[14.3075402069],[-11.894034515]
[1959],[4],[20],[0],[0],[0.00],[14.3057619968],[-11.884775246]
[1959],[4],[21],[0],[0],[0.00],[14.3039794043],[-11.875510659]
[1959],[4],[22],[0],[0],[0.00],[14.3021930733],[-11.866244097]
[1959],[4],[23],[0],[0],[0.00],[14.3004036348],[-11.856978851]
[1959],[4],[24],[0],[0],[0.00],[14.2986117097],[-11.847718177]
[1959],[4],[25],[0],[0],[0.00],[14.2968179157],[-11.838465309]
[1959],[4],[26],[0],[0],[0.00],[14.2950228730],[-11.829223489]
[1959],[4],[27],[0],[0],[0.00],[14.2932272111],[-11.819995990]
[1959],[4],[28],[0],[0],[0.00],[14.2914315726],[-11.810786128]
[1959],[4],[29],[0],[0],[0.00],[14.2896366143],[-11.801597269]
[1959],[4],[30],[0],[0],[0.00],[14.2878430067],[-11.792432829]
[1959],[5],[1],[0],[0],[0.00],[14.2860514310],[-11.783296259]
[1959],[5],[2],[0],[0],[0.00],[14.2842625771],[-11.774191037]
[1959],[5],[3],[0],[0],[0.00],[14.2824771405],[-11.765120659]
[1959],[5],[4],[0],[0],[0.00],[14.2806958207],[-11.756088629]
[1959],[5],[5],[0],[0],[0.00],[14.2789193191],[-11.747098458]
[1959],[5],[6],[0],[0],[0.00],[14.2771483374],[-11.738153648]
[1959],[5],[7],[0],[0],[0.00],[14.2753835760],[-11.729257697]
[1959],[5],[8],[0],[0],[0.00],[14.2736257322],[-11.720414079]
[1959],[5],[9],[0],[0],[0.00],[14.2718754990],[-11.711626247]
[1959],[5],[10],[0],[0],[0.00],[14.2701335638],[-11.702897628]
[1959],[5],[11],[0],[0],[0.00],[14.2684006067],[-11.694231613]
[1959],[5],[12],[0],[0],[0.00],[14.2666772998],[-11.685631557]
[1959],[5],[13],[0],[0],[0.00],[14.2649643052],[-11.677100768]
[1959],[5],[14],[0],[0],[0.00],[14.2632622741],[-11.668642506]
[1959],[5],[15],[0],[0],[0.00],[14.2615718451],[-11.660259972]
[1959],[5],[16],[0],[0],[0.00],[14.2598936432],[-11.651956307]
[1959],[5],[17],[0],[0],[0.00],[14.2582282779],[-11.643734584]
[1959],[5],[18],[0],[0],[0.00],[14.2565763414],[-11.635597802]
[1959],[5],[19],[0],[0],[0.00],[14.2549384075],[-11.627548878]
[1959],[5],[20],[0],[0],[0.00],[14.2533150308],[-11.619590642]
[1959],[5],[21],[0],[0],[0.00],[14.2517067479],[-11.611725848]
[1959],[5],[22],[0],[0],[0.00],[14.2501140819],[-11.603957181]
[1959],[5],[23],[0],[0],[0.00],[14.2485375477],[-11.596287285]
[1959],[5],[24],[0],[0],[0.00],[14.2469776590],[-11.588718788]
[1959],[5],[25],[0],[0],[0.00],[14.2454349346],[-11.581254322]
[1959],[5],[26],[0],[0],[0.00],[14.2439099020],[-11.573896540]
[1959],[5],[27],[0],[0],[0.00],[14.2424030981],[-11.566648115]
[1959],[5],[28],[0],[0],[0.00],[14.2409150677],[-11.559511742]
[1959],[5],[29],[0],[0],[0.00],[14.2394463609],[-11.552490122]
[1959],[5],[30],[0],[0],[0.00],[14.2379975293],[-11.545585950]
[1959],[5],[31],[0],[0],[0.00],[14.2365691235],[-11.538801904]
